$created,$email,$first_name,$last_name,Abandon Cart Count,Account Created Count,Gender,Registration Date,$city,$region,Last Event,Last Purchase,Last Search,Last Share
2020-03-12T16:16:44,Kyle.Hansen@gmailx.com,Kyle,Hansen,2.0,3.0,Female,2020-03-16T13:18:06,Surgut,Khanty-Mansia,Browse,2020-03-17T17:24:23,2020-03-31T23:36:20,2020-03-31T23:40:35
2020-03-12T19:15:26,Charles.Wilson@gmailx.com,Charles,Wilson,3.0,4.0,Male,2020-03-13T15:25:43,,,Complete Purchase,2020-04-01T00:04:03,2020-03-31T23:10:42,
2020-03-08T17:15:36,Anna.Weaver@gmailx.com,Anna,Weaver,4.0,7.0,Female,2020-03-07T09:17:03,Dammam,Eastern Province,Abandon Cart,2020-03-29T10:16:41,2020-03-29T09:57:38,2020-03-29T09:46:09
2020-03-06T10:42:15,Cynthia.Howard@yahoox.com,Arvy,Gibbett,5.0,5.0,Female,2020-03-07T11:36:52,,,Abandon Cart,2020-03-29T17:58:22,2020-03-31T17:54:03,2020-03-31T17:37:11
2020-03-12T16:24:26,Fred.Carroll@aolx.com,Fred,Carroll,4.0,4.0,Female,2020-03-12T20:08:20,Alexandria,Alexandria,Complete Purchase,2020-04-01T00:24:17,2020-03-31T23:56:51,2020-03-31T23:52:10
2020-03-07T17:17:35,Edna.Brown@gmailx.com,Edna,Brown,3.0,4.0,Female,2020-03-07T12:03:35,Kagoshima,Kagoshima,Abandon Cart,2020-03-31T21:55:26,2020-03-13T23:18:41,2020-03-31T21:26:00
2020-03-09T17:13:38,Shawn.Ford@hotmailx.com,Shawn,Ford,2.0,3.0,Male,2020-03-12T09:10:58,Cairo,Cairo Governorate,Add To Cart,2020-03-29T08:54:53,,2020-03-31T23:17:50
2020-03-09T23:59:52,Teresa.Allen@outlookx.com,Teresa,Allen,4.0,2.0,Male,2020-03-19T22:51:50,Plano,Texas,Item Detail Page,2020-03-31T22:59:09,2020-03-29T20:28:26,2020-03-31T22:37:25
2020-03-04T14:54:33,Doris.Bishop@gmailx.com,Doris,Bishop,3.0,3.0,Female,2020-03-24T13:38:54,Egg Harbor,New Jersey,Landing Page Loaded,2020-03-29T13:21:45,2020-03-31T22:50:55,2020-03-31T22:37:33
2020-03-06T11:11:42,Glenn.Barnes@aolx.com,Glenn,Barnes,2.0,5.0,Male,2020-03-07T17:28:27,Darmstadt,Hesse,Search,2020-03-29T13:53:14,2020-03-24T20:20:15,2020-03-31T23:51:35
2020-03-05T13:28:16,Irene.Perkins@aolx.com,Kristel,Gilliat,3.0,3.0,Male,2020-03-29T12:24:41,,,Review Payment,2020-03-29T12:56:36,2020-03-29T12:28:12,2020-03-31T23:16:46
2020-03-10T18:43:56,Nicholas.Fisher@gmailx.com,Nicholas,Fisher,1.0,4.0,Female,2020-03-12T08:22:10,,Virginia,Account Created,2020-03-16T12:42:04,2020-03-19T22:32:23,2020-03-31T22:44:32
2020-03-09T05:21:36,Chad.Gardner@yahoox.com,Chad,Gardner,3.0,5.0,Female,2020-03-12T13:35:48,,,Search Results,2020-03-29T23:43:08,2020-03-31T23:02:19,2020-03-31T23:10:56
2020-03-07T10:57:51,Joe.Hicks@comcastx.com,Joe,Hicks,3.0,4.0,Female,2020-03-07T22:24:05,,,Item Detail Page,2020-03-19T08:54:34,2020-03-31T23:20:22,2020-03-31T23:36:16
2020-03-13T07:20:50,Raymond.Kelley@hotmailx.com,Raymond,Kelley,1.0,4.0,Female,2020-03-13T11:44:30,Paramus,New Jersey,Abandon Cart,2020-03-31T15:43:12,2020-03-31T15:16:15,2020-03-31T15:06:37
2020-03-10T10:09:55,Steven.Hudson@yahoox.com,Steven,Hudson,,7.0,Male,2020-03-12T20:55:39,Taipei,Taipei City,Share Item,2020-03-29T18:26:57,2020-03-29T18:00:59,2020-03-31T22:47:32
2020-03-07T18:36:57,Eric.Evans@yahoox.com,Eric,Evans,2.0,3.0,Female,2020-03-19T11:06:04,Kobe,Hyōgo,Item Detail Page,2020-03-29T09:11:17,2020-04-01T00:17:58,2020-03-29T08:33:10
2020-03-10T05:43:40,Betty.Dunn@aolx.com,Betty,Dunn,3.0,5.0,Male,2020-03-12T17:48:55,Wetumpka,Alabama,Review Payment,2020-03-30T00:13:14,2020-03-29T23:52:41,2020-03-29T23:40:20
2020-03-15T20:42:16,Arthur.Porter@hotmailx.com,Arthur,Porter,1.0,,,,,,Abandon Cart,2020-03-17T19:21:31,2020-03-17T18:48:19,2020-03-17T18:51:45
2020-03-07T10:06:57,Allen.Morgan@yahoox.com,Allen,Morgan,3.0,5.0,Male,2020-03-19T18:23:04,,,Share Item,2020-03-29T23:59:21,2020-03-29T23:14:40,2020-03-31T23:55:10
2020-03-05T23:34:25,Michelle.Stephens@outlookx.com,Michelle,Stephens,3.0,6.0,Male,2020-03-19T17:48:04,,,Abandon Cart,2020-03-31T15:38:46,2020-03-31T15:00:50,
2020-03-10T06:37:19,Ashley.Gordon@aolx.com,Ashley,Gordon,3.0,3.0,Male,2020-03-12T10:40:47,,,Search Results,2020-03-29T11:18:29,2020-03-31T23:50:58,2020-03-31T23:52:22
2020-03-07T17:38:12,Crystal.Mason@aolx.com,Crystal,Mason,4.0,6.0,Female,2020-03-07T19:17:42,Orangeville,Ontario,Add To Cart,2020-03-29T17:42:21,2020-03-31T23:55:35,2020-04-01T00:23:12
2020-03-11T14:44:50,Kathleen.Mccoy@yahoox.com,Kathleen,Mccoy,4.0,5.0,Female,2020-03-19T16:26:31,,,Landing Page Loaded,2020-03-19T16:52:27,2020-03-29T16:26:24,2020-03-17T14:25:29
2020-03-06T04:29:35,Jesse.Marshall@hotmailx.com,Jesse,Marshall,3.0,4.0,Female,2020-03-19T10:30:56,,,Item Detail Page,2020-03-29T19:27:55,2020-03-19T10:31:24,2020-03-29T19:15:16
2020-03-10T01:02:08,Barbara.Holmes@outlookx.com,Barbara,Holmes,4.0,2.0,Female,2020-03-13T14:14:17,,,Item Detail Page,2020-03-19T15:43:15,2020-03-31T22:30:11,2020-03-31T22:26:54
2020-03-08T18:29:37,Jimmy.Hawkins@outlookx.com,Jimmy,Hawkins,2.0,5.0,Female,2020-03-12T13:15:50,Bucharest,Bucuresti,Account Created,2020-03-19T11:01:36,2020-03-31T23:15:21,2020-03-19T10:32:23
2020-03-10T10:13:19,Roy.Porter@hotmailx.com,Roy,Porter,3.0,3.0,Female,2020-03-13T12:25:42,,,Review Payment,2020-03-13T12:49:43,2020-03-31T23:00:52,2020-03-16T21:35:35
2020-03-11T19:31:32,Alice.Cunningham@comcastx.com,Alice,Cunningham,4.0,2.0,Female,2020-03-13T12:35:24,Fall River,Massachusetts,Search Results,2020-03-17T17:05:52,2020-03-31T23:11:59,2020-03-31T23:13:46
2020-03-10T07:09:31,Billy.Lopez@gmailx.com,Billy,Lopez,3.0,2.0,Female,2020-03-19T23:28:11,San Jose,California,Abandon Cart,2020-03-20T00:01:38,2020-03-29T20:00:02,2020-03-13T10:50:23
2020-03-06T09:42:46,Rosa.Dixon@hotmailx.com,Rosa,Dixon,2.0,3.0,Male,2020-03-07T07:54:39,Jacksonville,Florida,Search,2020-03-24T11:00:24,2020-03-31T23:14:58,2020-03-29T14:16:33
2020-03-07T14:27:08,Jonathan.Kelly@hotmailx.com,Jonathan,Kelly,4.0,6.0,Male,2020-03-07T19:38:47,Toruń,Kujawsko-Pomorskie,Abandon Cart,2020-03-31T16:49:23,2020-03-19T14:12:59,2020-03-31T16:07:42
2020-03-05T11:06:30,Barbara.Ferguson@aolx.com,Conny,Toll,5.0,2.0,Female,2020-03-24T20:11:50,Cincinnati,Ohio,Abandon Cart,2020-03-31T17:37:48,2020-03-19T16:16:45,2020-03-31T17:09:07
2020-03-06T17:55:03,Kimberly.Hicks@gmailx.com,Kimberly,Hicks,5.0,6.0,Female,2020-03-07T18:06:05,,,Item Detail Page,2020-03-31T23:00:59,2020-03-24T15:35:07,2020-03-31T22:35:49
2020-03-05T22:26:13,Lois.Frazier@hotmailx.com,Lois,Frazier,2.0,2.0,Male,2020-03-29T18:22:19,,,Item Detail Page,2020-03-31T22:51:40,2020-03-24T21:48:31,2020-03-29T18:23:11
2020-03-10T05:32:29,Julie.Alexander@hotmailx.com,Julie,Alexander,4.0,5.0,Female,2020-03-13T10:54:32,Blanding,Utah,Abandon Cart,2020-03-31T08:48:53,2020-03-29T17:30:05,2020-03-29T17:21:44
2020-03-10T15:06:00,Paul.Ross@aolx.com,Paul,Ross,2.0,3.0,Female,2020-03-19T11:43:34,Southampton,Southampton,Review Payment,2020-03-29T11:54:56,2020-03-29T11:28:08,2020-03-29T11:33:45
2020-03-10T15:06:00,Paul.Ross@aolx.com,Paul,Ross,2.0,3.0,Female,2020-03-19T11:43:34,Southampton,Southampton,Item Detail Page,2020-04-01T00:31:31,2020-03-31T23:55:41,2020-03-29T11:33:45
2020-03-09T18:44:03,Bryan.Kelley@hotmailx.com,Bryan,Kelley,3.0,6.0,Male,2020-03-12T11:22:33,Columbia,Maryland,Item Detail Page,2020-03-29T11:25:59,2020-03-31T22:53:50,2020-03-31T22:51:06
2020-03-14T23:18:09,Nathan.Gonzalez@outlookx.com,Nathan,Gonzalez,3.0,2.0,Male,2020-03-16T23:01:38,,,Abandon Cart,2020-03-31T09:20:45,2020-03-31T09:00:55,2020-03-16T23:02:25
2020-03-09T20:32:55,Aaron.Flores@yahoox.com,Aaron,Flores,2.0,6.0,Female,2020-03-12T11:19:43,Miami,Florida,Search,2020-03-19T11:06:45,2020-03-29T23:31:40,2020-03-31T22:35:53
2020-03-12T21:40:52,Roger.Evans@hotmailx.com,Roger,Evans,4.0,3.0,Female,2020-03-16T21:40:31,,,Abandon Cart,2020-03-31T20:31:00,2020-03-31T20:07:40,2020-03-12T09:43:00
2020-03-10T13:37:05,Patricia.Gordon@gmailx.com,Patricia,Gordon,2.0,6.0,Female,2020-03-13T09:05:14,,,Landing Page Loaded,2020-03-19T19:49:30,2020-03-31T23:08:44,2020-03-16T10:18:06
2020-03-15T10:25:06,Willie.Castillo@comcastx.com,Willie,Castillo,2.0,2.0,Female,2020-03-31T22:46:45,,,Search,2020-03-17T14:50:13,2020-03-31T22:50:51,2020-03-31T22:59:08
2020-03-07T07:19:07,Norman.Wilson@hotmailx.com,Norman,Wilson,5.0,5.0,Male,2020-03-07T16:54:29,,,Add To Cart,2020-03-29T23:18:42,2020-03-31T21:04:20,2020-03-19T18:29:38
2020-03-10T16:34:47,Mario.Coleman@hotmailx.com,Mario,Coleman,3.0,6.0,Male,2020-03-16T09:21:11,,,Abandon Cart,2020-03-31T14:17:49,2020-03-31T13:29:51,2020-03-29T15:36:15
2020-03-06T17:08:05,Stanley.Cox@comcastx.com,Stanley,Cox,4.0,3.0,Male,2020-03-07T08:45:51,Queens Village,New York,Item Detail Page,2020-03-29T12:47:22,2020-03-31T20:27:14,2020-03-31T20:38:10
2020-03-12T20:56:46,Jason.Armstrong@gmailx.com,Jason,Armstrong,3.0,4.0,Male,2020-03-13T11:29:30,,,Browse,2020-03-16T21:11:44,2020-03-12T16:35:53,2020-03-17T09:11:40
2020-03-15T18:53:26,Martin.Sanchez@gmailx.com,Martin,Sanchez,1.0,,,,Walddorfhaeslach,Baden-Württemberg,Add To Cart,2020-03-17T19:49:07,2020-03-31T23:07:58,2020-03-31T23:21:34
2020-03-06T23:36:43,Eugene.Nguyen@aolx.com,Eugene,Nguyen,4.0,3.0,Male,2020-03-07T20:28:21,,,Add To Cart,2020-03-29T19:36:13,2020-03-31T22:52:48,2020-03-19T19:21:18
2020-03-10T07:43:09,Andrea.Simpson@yahoox.com,Andrea,Simpson,2.0,4.0,Female,2020-03-12T11:05:04,,,Abandon Cart,2020-03-31T16:41:48,,2020-03-31T16:14:13
2020-03-06T22:00:55,Lori.Simmons@gmailx.com,Lori,Simmons,2.0,1.0,Female,2020-03-19T18:10:27,São Paulo,Sao Paulo,Abandon Cart,2020-03-31T23:35:23,2020-03-31T22:55:49,
2020-03-09T01:09:54,Adam.Kim@aolx.com,Adam,Kim,2.0,3.0,Female,2020-03-19T16:09:42,,,Search Results,2020-03-29T22:42:24,2020-03-31T23:27:06,2020-03-13T20:17:30
2020-03-09T04:14:45,Melvin.Ortiz@aolx.com,Melvin,Ortiz,4.0,4.0,Female,2020-03-19T18:09:20,,,Abandon Cart,2020-03-31T19:32:18,2020-03-31T19:04:08,2020-03-31T19:05:55
2020-03-14T05:07:33,Raymond.Riley@gmailx.com,Raymond,Riley,,,,,Bochum,North Rhine-Westphalia,Search,,,
2020-03-10T15:45:06,Frederick.Rivera@outlookx.com,Frederick,Rivera,4.0,4.0,Female,2020-03-13T20:13:08,,,Complete Purchase,2020-04-01T00:01:53,2020-03-31T23:26:19,2020-03-31T23:23:57
2020-03-07T17:04:18,Danny.Chapman@yahoox.com,Danny,Chapman,2.0,2.0,Male,2020-03-07T21:45:20,,,Share Item,2020-03-29T15:39:22,2020-03-31T23:32:16,2020-03-31T23:23:12
2020-03-10T11:27:56,Joe.Porter@aolx.com,Joe,Porter,4.0,4.0,Male,2020-03-12T15:36:34,,,Add To Cart,2020-03-19T15:52:55,2020-03-19T15:14:37,2020-03-29T19:41:56
2020-03-06T00:28:59,Robin.Porter@comcastx.com,Robin,Porter,2.0,4.0,Male,2020-03-07T09:04:07,,,Abandon Cart,2020-03-31T15:32:55,2020-03-31T14:46:14,2020-03-31T15:03:07
2020-03-12T16:16:44,Kyle.Hansen@gmailx.com,Kyle,Hansen,2.0,3.0,Female,2020-03-16T13:18:06,Surgut,Khanty-Mansia,Complete Purchase,2020-04-01T00:13:25,2020-03-31T23:36:20,2020-03-31T23:40:35
2020-03-15T15:22:26,Ryan.Duncan@gmailx.com,Ryan,Duncan,1.0,2.0,Male,2020-03-17T09:41:51,,,Search Results,2020-03-17T10:10:14,2020-03-31T23:32:44,2020-03-31T23:27:06
2020-03-09T10:36:54,Wayne.Johnston@aolx.com,Wayne,Johnston,3.0,,,,,,Search Results,2020-03-29T20:52:01,2020-03-31T23:22:43,2020-03-31T23:31:39
2020-03-09T12:26:48,Ricky.Flores@hotmailx.com,Ricky,Flores,3.0,4.0,Male,2020-03-13T09:03:13,,,Abandon Cart,2020-03-19T16:13:09,2020-03-31T18:51:29,2020-03-31T18:59:25
2020-03-12T04:15:51,Andrea.Jackson@hotmailx.com,Andrea,Jackson,2.0,1.0,Female,2020-03-17T00:01:46,,,Browse,2020-03-17T14:49:03,2020-03-31T09:31:12,
2020-03-07T14:27:08,Jonathan.Kelly@hotmailx.com,Jonathan,Kelly,4.0,6.0,Male,2020-03-07T19:38:47,Toruń,Kujawsko-Pomorskie,Abandon Cart,2020-03-31T16:49:23,2020-03-19T14:12:59,2020-03-31T16:07:42
2020-03-07T00:40:04,Carolyn.Jacobs@hotmailx.com,Carolyn,Jacobs,1.0,2.0,Female,2020-03-29T12:02:25,Da Lat,Tinh Lam GJong,Complete Purchase,2020-03-31T23:27:13,2020-03-19T18:54:05,2020-03-29T12:18:31
2020-03-07T06:42:23,Vincent.Bradley@yahoox.com,Vincent,Bradley,2.0,4.0,Female,2020-03-07T08:48:00,,,Item Detail Page,2020-03-29T21:17:03,2020-03-31T22:19:22,2020-03-31T22:36:54
2020-03-09T04:17:13,Katherine.Scott@hotmailx.com,Katherine,Scott,2.0,4.0,Male,2020-03-12T19:04:55,,,Item Detail Page,2020-03-29T10:12:19,2020-03-31T22:44:46,2020-03-31T22:47:30
2020-03-06T06:50:25,Mario.Wright@hotmailx.com,Mario,Wright,4.0,4.0,Female,2020-03-07T11:45:49,Buenos Aires,Buenos Aires F.D.,Review Payment,2020-03-29T23:03:42,2020-03-31T23:48:05,2020-03-29T22:35:43
2020-03-10T01:25:11,Edna.Hughes@outlookx.com,Edna,Hughes,3.0,4.0,Male,2020-03-19T21:11:50,,,Item Detail Page,2020-04-01T00:32:43,2020-03-29T11:39:45,2020-04-01T00:08:41
2020-03-12T12:57:23,Johnny.Porter@gmailx.com,Johnny,Porter,2.0,6.0,Female,2020-03-12T19:03:14,Stockholm,Stockholm,Landing Page Loaded,2020-03-17T15:16:48,2020-03-31T22:31:52,2020-03-16T08:48:39
2020-03-05T15:17:51,Diane.Jenkins@gmailx.com,Cahra,Jeskins,3.0,2.0,Male,2020-03-07T11:05:29,São Paulo,Sao Paulo,Abandon Cart,2020-03-31T20:44:57,2020-03-31T20:05:03,2020-03-29T19:07:11
2020-03-06T16:05:20,Tammy.Rodriguez@yahoox.com,Tammy,Rodriguez,2.0,1.0,Female,2020-03-07T20:20:51,,,Item Detail Page,2020-03-24T18:22:35,2020-03-31T22:40:56,2020-03-31T22:40:45
2020-03-07T20:10:02,Don.Carroll@gmailx.com,Don,Carroll,4.0,2.0,Female,2020-03-07T10:45:20,Pearland,Texas,Abandon Cart,2020-03-31T21:51:12,2020-03-29T19:58:19,2020-03-31T21:18:02
2020-03-13T03:05:20,Allen.Simpson@outlookx.com,Allen,Simpson,2.0,3.0,Male,2020-03-12T13:38:14,,,Item Detail Page,2020-03-31T23:36:28,2020-03-16T15:53:05,2020-03-13T14:55:09
2020-03-03T05:17:42,Timothy.Cruz@gmailx.com,Hannah,Lunnon,5.0,6.0,Female,2020-03-07T09:24:46,,,Abandon Cart,2020-03-31T19:23:11,2020-03-24T20:06:44,2020-03-31T19:13:02
2020-03-10T22:16:26,Jacob.Warren@aolx.com,Jacob,Warren,3.0,4.0,Male,2020-03-12T08:49:31,,,Item Detail Page,2020-03-13T20:54:50,2020-03-19T17:13:22,2020-03-29T18:08:22
2020-03-10T23:09:59,Brenda.Bell@hotmailx.com,Brenda,Bell,6.0,7.0,Female,2020-03-12T18:48:09,,,Browse,2020-03-29T09:09:30,2020-03-31T23:06:51,2020-03-29T08:42:15
2020-03-07T03:15:50,Anna.Hart@outlookx.com,Anna,Hart,3.0,2.0,Male,2020-03-13T20:44:04,,,Share Item,2020-03-29T22:28:28,2020-03-29T21:42:11,2020-03-31T23:55:16
2020-03-15T10:12:06,Judith.Matthews@hotmailx.com,Judith,Matthews,,1.0,Female,2020-03-17T21:55:04,London,England,Search,2020-03-15T17:12:25,2020-04-01T00:12:55,2020-03-31T23:57:47
2020-03-10T10:58:25,Jessica.Perkins@hotmailx.com,Jessica,Perkins,2.0,5.0,Female,2020-03-13T23:38:28,Eindhoven,North Brabant,Add To Cart,2020-03-19T18:41:03,2020-03-29T20:15:21,2020-03-31T22:31:55
2020-03-09T18:44:03,Bryan.Kelley@hotmailx.com,Bryan,Kelley,3.0,6.0,Male,2020-03-12T11:22:33,Columbia,Maryland,Search Results,2020-03-29T11:25:59,2020-03-31T22:53:50,2020-03-31T22:51:06
2020-03-05T18:59:03,David.Burton@hotmailx.com,Jackelyn,Shelper,4.0,5.0,Male,2020-03-19T09:26:05,North Hollywood,California,Browse,2020-03-29T13:58:20,2020-03-29T13:28:34,2020-03-31T23:31:39
2020-03-06T08:43:23,Johnny.Murphy@hotmailx.com,Johnny,Murphy,3.0,2.0,Male,2020-03-07T19:50:04,Lithia Springs,Georgia,Landing Page Loaded,2020-03-29T22:11:59,2020-03-31T23:55:34,2020-03-31T23:49:49
2020-03-15T08:38:29,Gregory.Rivera@comcastx.com,Gregory,Rivera,1.0,3.0,Male,2020-03-16T08:54:44,Williamston,North Carolina,Search,2020-03-17T22:09:10,2020-03-16T08:50:46,2020-03-31T09:22:21
2020-03-12T14:09:55,Kenneth.Bryant@outlookx.com,Kenneth,Bryant,2.0,3.0,Male,2020-03-12T10:37:33,Cheonan,Chungcheongnam-do,Abandon Cart,2020-03-31T15:30:55,2020-03-31T14:59:58,2020-03-31T14:43:53
2020-03-10T23:48:34,Steve.Sullivan@hotmailx.com,Steve,Sullivan,5.0,3.0,Female,2020-03-17T09:17:45,,,Item Detail Page,2020-04-01T00:16:43,2020-03-31T23:37:11,2020-03-29T10:37:39
2020-03-02T13:17:09,Ruth.Mitchell@aolx.com,Marybeth,Ferrario,3.0,2.0,Male,2020-03-20T21:36:46,Manlius,New York,Search,2020-03-24T22:47:49,2020-03-31T23:56:36,2020-03-31T23:48:08
2020-03-09T15:28:47,Eugene.Harrison@yahoox.com,Eugene,Harrison,2.0,5.0,Male,2020-03-12T09:29:03,Wimbledon,Merton,Item Detail Page,2020-03-13T09:47:49,2020-03-19T12:00:28,2020-03-29T08:45:21
2020-03-03T00:43:34,Alexander.Pierce@hotmailx.com,Roland,Mendel,3.0,3.0,Male,2020-03-19T08:55:20,,,Abandon Cart,2020-03-29T08:59:35,2020-03-31T23:53:37,2020-03-29T08:36:46
2020-03-06T08:54:46,Jesse.Arnold@aolx.com,Jesse,Arnold,3.0,2.0,Male,2020-03-24T19:36:24,,,Abandon Cart,2020-03-31T22:45:53,2020-03-31T22:23:25,2020-03-24T19:20:32
2020-03-10T06:12:17,Florence.Johnston@gmailx.com,Florence,Johnston,1.0,4.0,Male,2020-03-12T11:13:59,,,Landing Page Loaded,2020-03-19T13:39:54,2020-03-31T23:17:02,2020-03-29T09:13:01
2020-03-06T19:18:17,Roy.Elliott@aolx.com,Roy,Elliott,,,,,Guli,Zhejiang,Search,,,
2020-03-10T15:45:06,Frederick.Rivera@outlookx.com,Frederick,Rivera,4.0,4.0,Female,2020-03-13T20:13:08,,,Review Payment,2020-03-29T15:41:51,2020-03-31T23:26:19,2020-03-31T23:23:57
2020-03-10T00:44:08,Ruth.Diaz@gmailx.com,Ruth,Diaz,3.0,6.0,Female,2020-03-12T22:55:41,,,Item Detail Page,2020-04-01T00:19:58,2020-03-31T23:46:31,2020-03-19T16:39:09
2020-03-10T13:56:54,Francis.Clark@yahoox.com,Francis,Clark,2.0,4.0,Female,2020-03-13T20:50:34,Nerima,Tokyo,Item Detail Page,2020-03-29T23:16:07,2020-03-31T22:22:08,2020-03-29T23:08:06
2020-03-11T18:01:31,Mildred.Hall@outlookx.com,Mildred,Hall,5.0,3.0,Female,2020-03-12T15:59:16,,,Abandon Cart,2020-03-19T08:52:48,,2020-03-31T21:25:23
2020-03-05T08:05:06,Anthony.Hudson@comcastx.com,Gilbertina,Ivkovic,2.0,5.0,Female,2020-03-07T07:38:30,St Austell,Cornwall,Review Payment,2020-03-29T15:06:33,2020-03-25T00:00:19,2020-03-29T14:34:02
2020-03-06T04:49:25,Sarah.Wheeler@yahoox.com,Sarah,Wheeler,3.0,6.0,Female,2020-03-07T18:20:52,,,Item Detail Page,2020-03-29T10:30:11,2020-04-01T00:11:43,2020-04-01T00:09:40
2020-03-11T22:43:57,Jack.Carlson@yahoox.com,Jack,Carlson,3.0,1.0,Male,2020-03-13T08:47:20,,,Abandon Cart,2020-03-31T17:01:54,2020-03-31T16:19:53,2020-03-16T13:34:24
2020-03-12T14:13:18,Crystal.Moreno@outlookx.com,Crystal,Moreno,4.0,7.0,Female,2020-03-12T20:42:15,Karachi,Sindh,Search Results,2020-03-17T14:54:01,2020-03-31T23:08:18,2020-03-31T22:48:26
2020-03-09T17:13:38,Shawn.Ford@hotmailx.com,Shawn,Ford,2.0,3.0,Male,2020-03-12T09:10:58,Cairo,Cairo Governorate,Review Payment,2020-03-29T08:54:53,,2020-03-31T22:57:48
2020-03-10T07:09:31,Billy.Lopez@gmailx.com,Billy,Lopez,3.0,3.0,Female,2020-03-19T23:28:11,San Jose,California,Browse,2020-03-20T00:01:38,2020-03-31T23:00:17,2020-03-13T10:50:23
2020-03-11T21:34:50,Jeff.Berry@outlookx.com,Jeff,Berry,4.0,5.0,Male,2020-03-13T20:06:28,Anaheim,California,Abandon Cart,2020-03-29T21:26:21,2020-03-29T20:26:48,2020-03-29T20:20:21
2020-03-06T19:27:51,Jimmy.Bryant@aolx.com,Jimmy,Bryant,2.0,,,,,,Abandon Cart,2020-03-31T14:15:11,2020-03-24T08:51:49,2020-03-31T13:51:47
2020-03-06T09:07:19,Kathryn.Larson@comcastx.com,Kathryn,Larson,2.0,3.0,Male,2020-03-07T20:56:11,San Jose,California,Abandon Cart,2020-03-29T20:26:45,2020-03-31T15:29:18,2020-03-29T19:49:47
2020-03-11T13:27:34,Marcus.Burton@aolx.com,Marcus,Burton,,3.0,Male,2020-03-12T19:12:46,,,Review Payment,2020-03-29T11:27:24,,2020-03-31T15:26:48
2020-03-05T23:45:35,Peter.Owens@gmailx.com,Peter,Owens,3.0,4.0,Female,2020-03-24T09:45:20,Hamburg,Hamburg,Add To Cart,2020-03-29T09:48:51,2020-03-19T21:47:28,2020-03-29T09:27:38
2020-03-07T11:20:48,Johnny.Mccoy@comcastx.com,Johnny,Mccoy,2.0,2.0,Male,2020-03-19T15:41:33,Yokohama,Kanagawa,Abandon Cart,2020-03-31T23:04:08,2020-03-07T09:54:32,2020-03-31T22:26:57
2020-03-09T16:09:14,Robin.Knight@aolx.com,Robin,Knight,3.0,3.0,Male,2020-03-12T10:03:19,,,Browse,2020-03-13T15:51:47,2020-03-13T15:18:51,2020-03-31T23:09:29
2020-03-10T20:41:33,Timothy.James@aolx.com,Timothy,James,2.0,5.0,Male,2020-03-13T13:57:44,,,Search,2020-03-29T22:14:49,2020-03-29T21:38:57,2020-03-19T20:07:52
2020-03-09T21:10:29,Joshua.Meyer@comcastx.com,Joshua,Meyer,4.0,3.0,Male,2020-03-13T10:43:29,,,Abandon Cart,2020-03-30T00:35:02,2020-03-31T14:22:19,2020-03-31T14:29:03
2020-03-06T02:30:18,Adam.Tucker@gmailx.com,Adam,Tucker,4.0,8.0,Female,2020-03-07T18:46:57,,,Review Payment,2020-03-29T21:49:19,2020-03-31T23:06:40,2020-03-29T21:35:36
2020-03-12T00:54:40,Anna.Jacobs@gmailx.com,Anna,Jacobs,1.0,5.0,Male,2020-03-17T23:04:35,,,Complete Purchase,2020-04-01T00:06:54,2020-03-31T23:48:34,2020-03-31T23:43:12
2020-03-15T14:17:53,Victor.Ruiz@outlookx.com,Victor,Ruiz,2.0,3.0,Female,2020-03-16T19:19:13,,,Item Detail Page,2020-03-31T20:15:27,2020-03-31T19:41:25,2020-03-31T19:30:32
2020-03-06T11:51:05,Angela.Anderson@aolx.com,Angela,Anderson,1.0,4.0,Female,2020-03-07T09:23:21,,,Add To Cart,2020-03-19T14:49:53,2020-03-31T22:51:47,2020-03-19T14:23:42
2020-03-12T02:40:28,Fred.Wells@outlookx.com,Fred,Wells,,5.0,Male,2020-03-13T14:52:41,,Shandong,Item Detail Page,2020-03-13T15:14:07,2020-03-31T23:33:14,2020-03-31T23:24:36
2020-03-15T09:07:12,Kevin.Gonzalez@comcastx.com,Kevin,Gonzalez,,4.0,Male,2020-03-16T11:59:22,,,Search Results,2020-03-17T15:25:09,2020-03-31T23:09:40,2020-03-31T22:54:51
2020-03-09T11:35:18,David.Warren@gmailx.com,David,Warren,2.0,3.0,Male,2020-03-12T16:28:58,,,Browse,2020-03-29T13:48:37,,2020-03-13T08:22:52
2020-03-07T05:35:01,Joshua.Smith@gmailx.com,Joshua,Smith,4.0,2.0,Male,2020-03-07T23:13:46,Chiyoda-ku,Tokyo,Abandon Cart,2020-03-31T12:13:03,2020-03-31T11:35:30,2020-03-31T11:39:31
2020-03-10T02:56:37,Nicholas.Allen@comcastx.com,Nicholas,Allen,2.0,3.0,Female,2020-03-13T09:04:00,Des Moines,Iowa,Abandon Cart,2020-03-13T09:26:18,2020-03-31T09:16:09,2020-03-19T18:32:32
2020-03-11T14:40:50,Louis.Perez@yahoox.com,Louis,Perez,4.0,4.0,Male,2020-03-13T21:30:08,Kiel,Schleswig-Holstein,Abandon Cart,2020-04-01T00:19:55,2020-03-31T23:44:48,2020-03-31T23:49:29
2020-03-15T12:06:11,Kathleen.Stephens@comcastx.com,Kathleen,Stephens,2.0,5.0,Female,2020-03-16T21:36:12,,,Abandon Cart,2020-03-31T13:56:34,2020-03-17T13:35:51,2020-03-31T13:41:14
